3;industrial_complex;904.00;10.20;2254.00;4.99;0
3;industrial_complex;853.00;11.10;2208.00;6.20;0
3;industrial_complex;914.00;10.85;2262.00;4.04;0
3;industrial_complex;998.00;10.85;2242.00;0.42;0
3;air_base;913.00;11.00;2157.00;3.44;0
3;naval_base;981.00;10.00;2317.00;-3.68;663
3;naval_base;881.00;9.50;2287.00;-2.30;672
3;naval_base;920.00;10.05;2310.00;-3.61;663
3;naval_base;835.00;10.00;2246.00;-3.14;672
3;naval_base;1017.00;9.98;2270.00;-4.03;663
3;naval_base;937.00;9.78;2316.00;-3.32;663
3;naval_base;965.00;10.10;2314.00;-3.48;663
3;bunker;961.00;11.00;2259.00;5.15;0
3;bunker;862.00;10.95;2208.00;2.99;0
3;bunker;943.00;11.23;2291.00;4.20;0
3;bunker;979.00;10.93;2298.00;0.94;0
3;bunker;864.00;10.00;2257.00;3.60;0
3;bunker;952.00;12.15;2156.00;6.26;0
3;bunker;938.00;11.30;2241.00;4.10;0
3;bunker;916.00;10.70;2242.00;5.66;0
3;bunker;890.00;11.65;2218.00;2.05;0
3;bunker;970.00;11.30;2297.00;4.71;0
3;bunker;921.00;11.32;2146.00;2.55;0
3;bunker;981.00;11.00;2220.00;4.11;0
3;bunker;885.00;10.00;2278.00;0.49;0
3;bunker;896.00;12.30;2178.00;3.15;0
3;bunker;898.00;12.60;2193.00;6.18;0
3;bunker;926.00;11.00;2264.00;1.10;0
3;bunker;911.00;10.38;2296.00;5.22;0
3;bunker;1009.00;10.28;2273.00;3.06;0
3;bunker;926.00;11.80;2172.00;3.16;0
3;coastal_bunker;931.00;10.05;2314.00;-3.32;0
3;coastal_bunker;1004.00;10.15;2291.00;-3.68;0
3;coastal_bunker;872.00;9.50;2266.00;-2.30;0
3;coastal_bunker;846.00;9.73;2251.00;-3.14;0
3;coastal_bunker;1018.00;10.00;2267.00;-4.03;0
3;coastal_bunker;901.00;9.68;2298.00;-2.03;0
3;coastal_bunker;966.00;10.10;2314.00;-3.48;0
3;dockyard;843.00;9.98;2249.00;-3.14;0
3;anti_air_building;975.00;11.25;2211.00;4.18;0
3;anti_air_building;861.00;12.35;2167.00;0.56;0
3;anti_air_building;944.00;11.35;2244.00;2.12;0
3;synthetic_refinery;868.00;11.82;2185.00;6.24;0
3;fuel_silo;936.00;11.65;2229.00;1.17;0
3;radar_station;931.00;11.88;2222.00;4.49;0
3;rocket_site;905.00;11.35;2228.00;0.57;0
3;nuclear_reactor;909.00;10.65;2246.00;3.23;0
4;arms_factory;942.00;12.75;2079.00;0.86;0
4;arms_factory;900.00;12.15;2095.00;3.52;0
4;arms_factory;889.00;13.28;2064.00;0.26;0
4;arms_factory;918.00;12.80;2101.00;2.93;0
4;arms_factory;891.00;13.23;2069.00;5.59;0
4;arms_factory;923.00;11.80;2116.00;1.97;0
4;industrial_complex;907.00;13.00;2074.00;4.99;0
4;industrial_complex;903.00;10.68;2120.00;6.20;0
4;industrial_complex;877.00;13.32;2062.00;4.04;0
4;industrial_complex;931.00;12.43;2123.00;0.42;0
4;industrial_complex;865.00;12.62;2071.00;3.44;0
4;industrial_complex;937.00;12.80;2080.00;4.64;0
4;air_base;866.00;12.65;2067.00;2.48;0
4;bunker;925.00;12.40;2085.00;0.32;0
4;bunker;905.00;10.80;2119.00;0.43;0
4;bunker;881.00;13.10;2068.00;4.55;0
4;bunker;965.00;12.50;2139.00;0.93;0
4;bunker;875.00;12.00;2088.00;2.49;0
4;bunker;957.00;12.85;2105.00;5.15;0
4;anti_air_building;886.00;12.80;2073.00;2.99;0
4;anti_air_building;904.00;10.40;2124.00;4.20;0
4;anti_air_building;891.00;12.25;2079.00;0.94;0
4;synthetic_refinery;935.00;12.93;2122.00;3.60;0
4;fuel_silo;875.00;13.23;2068.00;6.26;0
4;radar_station;911.00;12.60;2100.00;4.46;0
4;rocket_site;870.00;12.62;2078.00;5.66;0
4;nuclear_reactor;913.00;12.70;2084.00;2.05;0
5;arms_factory;1064.00;10.45;2227.00;0.26;0
5;arms_factory;1030.00;11.30;2230.00;2.93;0
5;arms_factory;1109.00;10.30;2204.00;5.59;0
5;arms_factory;1115.00;10.30;2207.00;1.97;0
5;arms_factory;1027.00;11.25;2232.00;4.99;0
5;arms_factory;1104.00;10.23;2210.00;6.20;0
5;industrial_complex;1060.00;10.70;2217.00;4.04;0
5;industrial_complex;1062.00;10.10;2233.00;0.42;0
5;industrial_complex;1007.00;11.35;2221.00;3.44;0
5;industrial_complex;1024.00;12.80;2172.00;4.64;0
5;industrial_complex;1021.00;11.05;2236.00;2.48;0
5;industrial_complex;1013.00;12.60;2191.00;0.32;0
5;air_base;997.00;12.85;2174.00;0.43;0
5;naval_base;1040.00;10.20;2251.00;-3.71;663
5;naval_base;1073.00;10.00;2227.00;-3.36;663
5;naval_base;1117.00;9.73;2225.00;-2.92;663
5;bunker;1121.00;10.30;2213.00;5.15;0
5;bunker;1088.00;11.55;2164.00;2.99;0
5;bunker;1002.00;12.60;2181.00;4.20;0
5;bunker;1121.00;10.35;2201.00;0.94;0
5;bunker;1024.00;12.68;2180.00;3.60;0
5;bunker;1058.00;10.15;2234.00;6.26;0
5;bunker;1060.00;11.15;2198.00;4.10;0
5;bunker;1080.00;10.65;2211.00;5.66;0
5;bunker;1020.00;11.55;2222.00;2.05;0
5;coastal_bunker;1033.00;10.00;2259.00;-3.71;0
5;coastal_bunker;1100.00;10.00;2218.00;-3.36;0
5;coastal_bunker;1111.00;9.98;2220.00;-2.92;0
5;dockyard;1069.00;10.05;2230.00;-3.36;0
5;anti_air_building;1043.00;10.70;2241.00;3.15;0
5;anti_air_building;1065.00;12.60;2159.00;6.18;0
5;anti_air_building;1037.00;12.65;2178.00;1.10;0
5;synthetic_refinery;1029.00;10.90;2244.00;5.22;0
5;fuel_silo;1023.00;12.00;2205.00;3.06;0
5;radar_station;1058.00;10.98;2204.00;5.41;0
5;rocket_site;1024.00;10.95;2247.00;1.00;0
5;nuclear_reactor;1038.00;11.85;2207.00;3.67;0
6;arms_factory;1000.00;13.25;2142.00;5.59;0
6;arms_factory;975.00;12.05;2080.00;1.97;0
6;arms_factory;1016.00;12.18;2137.00;4.99;0
6;arms_factory;965.00;13.18;2073.00;6.20;0
6;arms_factory;1040.00;13.05;2084.00;4.04;0
6;arms_factory;1064.00;12.88;2140.00;0.42;0
6;industrial_complex;1073.00;12.10;2080.00;3.44;0
6;industrial_complex;1001.00;12.95;2102.00;4.64;0
6;industrial_complex;1016.00;12.40;2145.00;2.48;0
6;industrial_complex;1005.00;12.88;2096.00;0.32;0
6;industrial_complex;986.00;13.30;2118.00;0.43;0
6;industrial_complex;1013.00;12.73;2089.00;4.55;0
6;air_base;991.00;13.30;2112.00;0.93;0
6;bunker;1058.00;12.75;2109.00;2.49;0
6;bunker;1006.00;13.20;2161.00;5.15;0
6;bunker;990.00;12.70;2091.00;2.99;0
6;bunker;1008.00;12.70;2116.00;4.20;0
6;bunker;1085.00;13.60;2117.00;0.94;0
6;bunker;1097.00;12.75;2135.00;3.60;0
6;bunker;1045.00;12.60;2099.00;6.26;0
6;anti_air_building;1101.00;13.50;2112.00;4.10;0
6;anti_air_building;1014.00;12.32;2140.00;5.66;0
6;anti_air_building;960.00;12.60;2078.00;2.05;0
6;synthetic_refinery;1061.00;12.62;2084.00;4.71;0
6;fuel_silo;954.00;12.73;2070.00;2.55;0
6;radar_station;1032.00;13.18;2121.00;4.76;0
6;rocket_site;1063.00;13.10;2134.00;0.49;0
6;nuclear_reactor;1014.00;12.68;2148.00;3.15;0
7;arms_factory;844.00;14.25;2001.00;4.99;0
7;arms_factory;949.00;10.95;2019.00;6.20;0
7;arms_factory;909.00;10.20;1968.00;4.04;0
7;arms_factory;892.00;12.23;2012.00;0.42;0
7;arms_factory;902.00;10.32;1965.00;3.44;0
7;arms_factory;968.00;11.82;2015.00;4.64;0
7;industrial_complex;875.00;12.75;2018.00;2.48;0
7;industrial_complex;975.00;12.15;2012.00;0.32;0
7;industrial_complex;903.00;10.98;1988.00;0.43;0
7;industrial_complex;988.00;12.20;2009.00;4.55;0
7;industrial_complex;923.00;11.20;1985.00;0.93;0
7;industrial_complex;979.00;13.70;2047.00;2.49;0
7;air_base;903.00;10.60;1983.00;5.15;0
7;bunker;967.00;12.70;2038.00;2.99;0
7;bunker;903.00;11.28;1991.00;4.20;0
7;bunker;980.00;11.55;1949.00;0.94;0
7;bunker;916.00;14.12;2048.00;3.60;0
7;bunker;963.00;10.90;1943.00;6.26;0
7;bunker;897.00;11.55;1994.00;4.10;0
7;bunker;936.00;10.15;2006.00;5.66;0
7;bunker;967.00;10.82;1962.00;2.05;0
7;bunker;928.00;13.57;2058.00;4.71;0
7;bunker;850.00;14.98;1991.00;2.55;0
7;bunker;848.00;12.25;2045.00;4.11;0
7;bunker;947.00;10.50;1976.00;0.49;0
7;bunker;1022.00;10.78;1960.00;3.15;0
7;bunker;980.00;11.32;1990.00;6.18;0
7;anti_air_building;983.00;11.32;1962.00;1.10;0
7;anti_air_building;924.00;10.23;1959.00;5.22;0
7;anti_air_building;855.00;10.90;2021.00;3.06;0
7;synthetic_refinery;914.00;12.00;1955.00;3.16;0
7;fuel_silo;979.00;11.75;2008.00;1.00;0
7;radar_station;929.00;10.70;2000.00;3.54;0
7;rocket_site;951.00;10.60;2006.00;0.05;0
7;nuclear_reactor;892.00;12.62;2018.00;1.61;0
8;arms_factory;979.00;12.82;2063.00;4.04;0
8;arms_factory;1029.00;13.75;2062.00;0.42;0
8;arms_factory;1031.00;11.78;1972.00;3.44;0
8;arms_factory;1015.00;13.82;2045.00;4.64;0
8;arms_factory;1028.00;12.40;1987.00;2.48;0
8;arms_factory;1040.00;13.30;2026.00;0.32;0
8;industrial_complex;986.00;12.70;2064.00;0.43;0
8;industrial_complex;971.00;13.18;2068.00;4.55;0
8;industrial_complex;1015.00;11.05;1973.00;0.93;0
8;industrial_complex;999.00;13.28;2046.00;2.49;0
8;industrial_complex;1028.00;13.73;2048.00;5.15;0
8;industrial_complex;1042.00;13.20;2027.00;2.99;0
8;air_base;1024.00;14.20;2026.00;4.20;0
8;bunker;970.00;13.15;2069.00;0.94;0
8;bunker;1055.00;12.32;2022.00;3.60;0
8;bunker;1072.00;12.50;2012.00;6.26;0
8;bunker;1005.00;11.85;1989.00;4.10;0
8;bunker;1033.00;13.00;1992.00;5.66;0
8;bunker;1004.00;13.25;2045.00;2.05;0
8;bunker;1028.00;13.88;2055.00;4.71;0
8;bunker;1039.00;13.15;2034.00;2.55;0
8;anti_air_building;1044.00;13.00;2009.00;4.11;0
8;anti_air_building;1043.00;13.00;2013.00;0.49;0
8;anti_air_building;1072.00;11.80;2001.00;3.15;0
8;synthetic_refinery;1032.00;11.10;1955.00;6.18;0
8;fuel_silo;1047.00;11.70;1962.00;1.10;0
8;radar_station;1032.00;13.05;2016.00;6.18;0
8;rocket_site;1079.00;12.18;1977.00;3.06;0
8;nuclear_reactor;1044.00;12.90;2014.00;3.16;0
9;arms_factory;990.00;11.73;1908.00;3.44;0
9;arms_factory;1036.00;13.05;1875.00;4.64;0
9;arms_factory;1004.00;10.95;1925.00;2.48;0
9;arms_factory;1058.00;11.50;1957.00;0.32;0
9;arms_factory;1132.00;11.50;1932.00;0.43;0
9;arms_factory;1097.00;13.62;1905.00;4.55;0
9;industrial_complex;1074.00;13.00;1860.00;0.93;0
9;industrial_complex;1081.00;14.20;1892.00;2.49;0
9;industrial_complex;1023.00;15.05;1830.00;5.15;0
9;industrial_complex;1030.00;11.20;1936.00;2.99;0
9;industrial_complex;1010.00;17.68;1864.00;4.20;0
9;industrial_complex;1051.00;12.62;1925.00;0.94;0
9;air_base;1136.00;10.50;1916.00;3.60;0
9;bunker;1060.00;13.57;1877.00;6.26;0
9;bunker;1152.00;10.30;1916.00;4.10;0
9;bunker;976.00;12.88;1897.00;5.66;0
9;bunker;1102.00;12.70;1954.00;2.05;0
9;bunker;1002.00;11.07;1902.00;4.71;0
9;bunker;1002.00;17.90;1829.00;2.55;0
9;bunker;1047.00;13.05;1857.00;4.11;0
9;bunker;1086.00;13.85;1877.00;0.49;0
9;bunker;1052.00;13.35;1888.00;3.15;0
9;bunker;1016.00;14.65;1878.00;6.18;0
9;bunker;1040.00;11.40;1949.00;1.10;0
9;anti_air_building;1031.00;12.10;1922.00;5.22;0
9;anti_air_building;1053.00;11.65;1951.00;3.06;0
9;anti_air_building;1075.00;14.18;1907.00;3.16;0
9;synthetic_refinery;1144.00;10.30;1908.00;1.00;0
9;fuel_silo;1074.00;12.38;1854.00;3.67;0
9;radar_station;1067.00;14.12;1883.00;1.30;0
9;rocket_site;1024.00;15.05;1825.00;1.61;0
9;nuclear_reactor;1010.00;10.50;1931.00;5.73;0
10;arms_factory;1031.00;14.43;1771.00;2.48;0
10;arms_factory;1090.00;12.28;1804.00;0.32;0
10;arms_factory;1096.00;12.12;1834.00;0.43;0
10;arms_factory;1159.00;10.00;1897.00;4.55;0
10;arms_factory;1084.00;15.32;1785.00;0.93;0
10;arms_factory;1073.00;13.20;1795.00;2.49;0
10;industrial_complex;1128.00;13.12;1856.00;5.15;0
10;industrial_complex;1158.00;10.00;1880.00;2.99;0
10;industrial_complex;1010.00;13.43;1788.00;4.20;0
10;industrial_complex;1043.00;15.32;1766.00;0.94;0
10;industrial_complex;1129.00;11.75;1810.00;3.60;0
10;industrial_complex;1083.00;11.35;1832.00;6.26;0
10;air_base;1075.00;11.95;1815.00;4.10;0
10;bunker;1091.00;16.35;1781.00;5.66;0
10;bunker;1134.00;12.25;1799.00;2.05;0
10;bunker;1062.00;13.05;1838.00;4.71;0
10;bunker;1130.00;13.23;1755.00;2.55;0
10;bunker;1108.00;13.00;1846.00;4.11;0
10;bunker;1014.00;16.20;1755.00;0.49;0
10;bunker;1133.00;13.25;1855.00;3.15;0
10;bunker;1067.00;16.30;1782.00;6.18;0
10;bunker;1035.00;15.75;1788.00;1.10;0
10;bunker;1126.00;11.60;1882.00;5.22;0
10;bunker;1115.00;13.00;1872.00;3.06;0
10;anti_air_building;1014.00;16.20;1757.00;3.16;0
10;anti_air_building;1032.00;15.80;1807.00;1.00;0
10;anti_air_building;1116.00;14.65;1758.00;3.67;0
10;synthetic_refinery;1112.00;13.45;1857.00;0.05;0
10;fuel_silo;1131.00;11.80;1803.00;1.61;0
10;radar_station;1065.00;12.23;1824.00;5.72;0
10;rocket_site;1098.00;12.15;1811.00;0.65;0
10;nuclear_reactor;1068.00;12.45;1844.00;4.78;0
11;arms_factory;1109.00;11.45;2147.00;0.43;0
11;arms_factory;1219.00;10.20;2241.00;4.55;0
11;arms_factory;1227.00;11.25;2137.00;0.93;0
11;arms_factory;1191.00;10.00;2265.00;2.49;0
11;arms_factory;1223.00;12.12;2108.00;5.15;0
11;arms_factory;1144.00;10.90;2201.00;2.99;0
11;industrial_complex;1194.00;11.32;2208.00;4.20;0
11;industrial_complex;1155.00;11.23;2169.00;0.94;0
11;industrial_complex;1222.00;11.75;2166.00;3.60;0
11;industrial_complex;1206.00;11.43;2213.00;6.26;0
11;industrial_complex;1179.00;10.93;2195.00;4.10;0
11;industrial_complex;1168.00;11.90;2125.00;5.66;0
11;air_base;1207.00;10.78;2234.00;2.05;0
11;naval_base;1238.00;10.15;2230.00;-4.18;612
11;naval_base;1195.00;9.95;2262.00;-2.78;663
11;naval_base;1131.00;9.95;2232.00;-2.86;663
11;naval_base;1226.00;10.00;2236.00;1.29;612
11;naval_base;1173.00;9.68;2229.00;-2.23;663
11;naval_base;1249.00;10.00;2213.00;-3.41;612
11;bunker;1172.00;10.93;2154.00;1.10;0
11;bunker;1231.00;11.35;2152.00;5.22;0
11;bunker;1188.00;10.60;2235.00;3.06;0
11;bunker;1156.00;12.70;2130.00;3.16;0
11;bunker;1155.00;10.60;2209.00;1.00;0
11;bunker;1192.00;10.43;2247.00;3.67;0
11;bunker;1245.00;11.05;2200.00;0.05;0
11;bunker;1212.00;10.15;2247.00;1.61;0
11;bunker;1206.00;11.43;2218.00;5.73;0
11;bunker;1158.00;12.32;2138.00;0.65;0
11;bunker;1202.00;12.18;2140.00;4.78;0
11;bunker;1189.00;11.43;2177.00;0.06;0
11;bunker;1112.00;11.38;2150.00;4.18;0
11;bunker;1125.00;12.73;2128.00;0.56;0
11;bunker;1134.00;12.60;2103.00;2.12;0
11;bunker;1157.00;12.90;2107.00;6.24;0
11;coastal_bunker;1175.00;9.98;2264.00;-2.78;0
11;coastal_bunker;1237.00;10.05;2232.00;1.29;0
11;coastal_bunker;1251.00;10.00;2212.00;-3.41;0
11;coastal_bunker;1141.00;10.00;2232.00;-2.23;0
11;coastal_bunker;1243.00;10.00;2221.00;-4.18;0
11;coastal_bunker;1129.00;10.05;2232.00;-2.86;0
11;dockyard;1250.00;10.00;2212.00;-3.41;0
11;anti_air_building;1200.00;11.90;2170.00;1.68;0
11;anti_air_building;1202.00;11.55;2216.00;5.80;0
11;anti_air_building;1199.00;11.50;2198.00;0.72;0
11;synthetic_refinery;1173.00;10.50;2216.00;3.74;0
11;fuel_silo;1205.00;10.50;2239.00;0.12;0
11;radar_station;1179.00;11.28;2173.00;3.96;0
11;rocket_site;1148.00;11.40;2142.00;4.35;0
11;nuclear_reactor;1193.00;12.40;2107.00;2.19;0
12;arms_factory;1167.00;13.70;2005.00;0.93;0
12;arms_factory;1087.00;12.20;2057.00;2.49;0
12;arms_factory;1108.00;12.30;2067.00;5.15;0
12;arms_factory;1127.00;12.32;2046.00;2.99;0
12;arms_factory;1085.00;12.30;2066.00;4.20;0
12;arms_factory;1100.00;12.40;2059.00;0.94;0
12;industrial_complex;1149.00;12.85;2072.00;3.60;0
12;industrial_complex;1174.00;13.15;1951.00;6.26;0
12;industrial_complex;1139.00;12.85;1957.00;4.10;0
12;industrial_complex;1156.00;12.90;2081.00;5.66;0
12;industrial_complex;1116.00;12.73;2061.00;2.05;0
12;industrial_complex;1184.00;12.55;1965.00;4.71;0
12;air_base;1121.00;12.78;2005.00;2.55;0
12;bunker;1117.00;12.25;2051.00;4.11;0
12;bunker;1132.00;12.00;1949.00;0.49;0
12;bunker;1157.00;13.30;1961.00;3.15;0
12;bunker;1139.00;13.40;1980.00;6.18;0
12;bunker;1127.00;12.30;2013.00;1.10;0
12;bunker;1153.00;13.10;2074.00;5.22;0
12;bunker;1071.00;11.80;2049.00;3.06;0
12;bunker;1079.00;12.35;2012.00;3.16;0
12;bunker;1162.00;13.15;2002.00;1.00;0
12;bunker;1088.00;12.28;2051.00;3.67;0
12;bunker;1186.00;13.10;1993.00;0.05;0
12;bunker;1139.00;11.48;1940.00;1.61;0
12;bunker;1133.00;12.68;2076.00;5.73;0
12;bunker;1111.00;13.45;1972.00;0.65;0
12;anti_air_building;1104.00;11.85;2025.00;4.78;0
12;anti_air_building;1146.00;12.18;2051.00;0.06;0
12;anti_air_building;1178.00;13.23;1989.00;4.18;0
12;synthetic_refinery;1066.00;12.15;2058.00;0.56;0
12;fuel_silo;1145.00;12.68;2060.00;2.12;0
12;radar_station;1132.00;12.38;2013.00;5.25;0
12;rocket_site;1187.00;13.38;2007.00;1.17;0
12;nuclear_reactor;1112.00;12.35;1989.00;5.29;0
13;arms_factory;1273.00;12.23;2045.00;5.15;0
13;arms_factory;1251.00;11.30;2119.00;2.99;0
13;arms_factory;1242.00;12.90;2080.00;4.20;0
13;arms_factory;1257.00;12.30;2042.00;0.94;0
13;arms_factory;1237.00;13.00;2034.00;3.60;0
13;arms_factory;1267.00;12.25;2048.00;6.26;0
13;industrial_complex;1185.00;12.70;2062.00;4.10;0
13;industrial_complex;1250.00;12.30;2051.00;5.66;0
13;industrial_complex;1229.00;11.75;2044.00;2.05;0
13;industrial_complex;1224.00;13.25;2014.00;4.71;0
13;industrial_complex;1216.00;12.30;2072.00;2.55;0
13;industrial_complex;1187.00;12.70;2063.00;4.11;0
13;air_base;1231.00;13.20;2030.00;0.49;0
13;bunker;1204.00;12.50;2023.00;3.15;0
13;bunker;1248.00;12.80;2061.00;6.18;0
13;bunker;1232.00;12.32;2092.00;1.10;0
13;bunker;1200.00;12.30;2066.00;5.22;0
13;bunker;1223.00;11.82;2043.00;3.06;0
13;bunker;1263.00;12.50;2070.00;3.16;0
13;bunker;1238.00;11.40;2118.00;1.00;0
13;anti_air_building;1183.00;13.10;2049.00;3.67;0
13;anti_air_building;1258.00;13.10;2087.00;0.05;0
13;anti_air_building;1186.00;13.23;2096.00;1.61;0
13;synthetic_refinery;1175.00;13.40;2090.00;5.73;0
13;fuel_silo;1196.00;13.00;2029.00;0.65;0
13;radar_station;1231.00;12.80;2069.00;4.95;0
13;rocket_site;1257.00;13.10;2088.00;0.06;0
13;nuclear_reactor;1187.00;13.15;2097.00;4.18;0
14;arms_factory;1294.00;12.40;2038.00;4.20;0
14;arms_factory;1242.00;12.50;1977.00;0.94;0
14;arms_factory;1300.00;13.35;1988.00;3.60;0
14;arms_factory;1278.00;12.38;1914.00;6.26;0
14;arms_factory;1268.00;13.30;1942.00;4.10;0
14;arms_factory;1242.00;13.45;2019.00;5.66;0
14;industrial_complex;1272.00;13.80;2013.00;2.05;0
14;industrial_complex;1264.00;13.40;1973.00;4.71;0
14;industrial_complex;1225.00;11.50;1906.00;2.55;0
14;industrial_complex;1309.00;12.62;1928.00;4.11;0
14;industrial_complex;1275.00;13.30;1982.00;0.49;0
14;industrial_complex;1207.00;12.10;1968.00;3.15;0
14;air_base;1300.00;12.10;1871.00;6.18;0
14;bunker;1336.00;11.60;1906.00;1.10;0
14;bunker;1323.00;12.95;1942.00;5.22;0
14;bunker;1295.00;13.35;1987.00;3.06;0
14;bunker;1202.00;11.10;1931.00;3.16;0
